scene	numLines
I.1	19
I.2	0
I.3	0
I.4	0
I.5	0
I.6	0
I.7	0
I.8	0
I.9	0
I.10	0
II.1	55
II.2	14
II.3	56
III.1	45
III.2	0
III.3	24
IV.1	0
IV.2	10
IV.3	0
IV.4	0
IV.5	0
IV.6	20
IV.7	0
V.1	4
V.2	0
V.3	0
V.4	0
V.5	0
V.6	0
