scene	numLines
I.1	16
I.2	0
I.3	0
I.4	0
I.5	0
I.6	0
I.7	0
I.8	0
I.9	0
I.10	0
II.1	29
II.2	10
II.3	54
III.1	62
III.2	0
III.3	53
IV.1	0
IV.2	16
IV.3	0
IV.4	0
IV.5	0
IV.6	40
IV.7	0
V.1	11
V.2	0
V.3	0
V.4	14
V.5	0
V.6	0
