scene	numLines
I.1	93
I.2	0
I.3	0
I.4	0
I.5	0
I.6	0
I.7	0
I.8	0
I.9	0
I.10	0
II.1	119
II.2	41
II.3	13
III.1	89
III.2	21
III.3	14
IV.1	5
IV.2	5
IV.3	0
IV.4	0
IV.5	0
IV.6	57
IV.7	0
V.1	40
V.2	56
V.3	0
V.4	36
V.5	0
V.6	0
