Act1_S1	0
Act1_S2	0
Act1_S3	0
Act1_S4	0
Act1_S5	73
Act1_S6	11
Act1_S7	43
Act2_S1	0
Act2_S2	51
Act2_S3	6
Act2_S4	0
Act3_S1	3
Act3_S2	18
Act3_S3	0
Act3_S4	40
Act3_S5	0
Act3_S6	0
Act4_S1	0
Act4_S2	0
Act4_S3	0
Act5_S1	20
Act5_S2	0
Act5_S3	0
Act5_S4	0
Act5_S5	0
Act5_S6	0
Act5_S7	0
Act5_S8	0
