scene	numLines
I.1	0
I.2	0
I.3	51
I.4	16
I.5	4
I.6	0
I.7	49
II.1	45
II.2	40
II.3	33
II.4	0
III.1	115
III.2	42
III.3	0
III.4	108
III.5	0
III.6	0
IV.1	78
IV.2	0
IV.3	0
V.1	0
V.2	0
V.3	56
V.4	0
V.5	46
V.6	0
V.7	10
V.8	26
