scene	numLines
I.1	0
I.2	81
I.3	0
II.1	0
II.2	27
II.3	0
II.4	220
III.1	0
III.2	44
III.3	39
IV.1	0
IV.2	8
IV.3	0
IV.4	0
V.1	29
V.2	0
V.3	9
V.4	79
V.5	15
