Act1_S1	0
Act1_S2	0
Act2_S1	0
Act3_S1	0
Act3_S2	0
Act4_S1	0
Act4_S2	15
Act4_S3	0
Act4_S4	22
Act4_S5	0
Act5_S1	13
Act5_S2	0
