Act1_S1	93
Act1_S2	7
Act2_S1	0
Act3_S1	28
Act3_S2	6
Act4_S1	0
Act4_S2	5
Act4_S3	0
Act4_S4	11
Act4_S5	0
Act5_S1	15
Act5_S2	25
