scene	numLines
I.1	0
I.2	0
I.3	0
II.1	0
II.2	0
II.3	6
III.1	0
III.2	0
III.3	2
IV.1	32
IV.2	0
IV.3	0
IV.4	12
IV.5	6
V.1	2
V.2	29
V.3	0
V.4	4
V.5	6
V.6	4
V.7	0
V.8	0
V.9	1
V.10	0
