scene	numLines
I.1	0
I.2	0
I.3	0
II.1	26
II.2	0
II.3	9
III.1	0
III.2	0
III.3	73
IV.1	0
IV.2	0
IV.3	0
IV.4	0
IV.5	25
V.1	23
V.2	0
V.3	0
V.4	0
V.5	4
V.6	6
V.7	8
V.8	16
V.9	0
V.10	0
