scene	numLines
I.1	73
I.2	0
I.3	0
II.1	0
II.2	87
II.3	0
III.1	0
III.2	85
III.3	0
IV.1	0
IV.2	21
IV.3	5
IV.4	92
IV.5	11
V.1	1
V.2	90
V.3	32
V.4	2
V.5	0
V.6	8
V.7	0
V.8	0
V.9	0
V.10	30
