scene	numLines
I.1	1
I.2	0
I.3	0
II.1	9
II.2	0
II.3	0
III.1	79
III.2	0
III.3	0
III.4	16
III.5	0
IV.1	18
IV.2	0
V.1	0
V.2	0
V.3	0
V.4	8
