scene	numLines
I.1	36
I.2	0
I.3	0
II.1	28
II.2	0
II.3	34
III.1	0
III.2	29
III.3	0
III.4	0
III.5	0
IV.1	58
IV.2	0
V.1	54
V.2	0
V.3	26
V.4	21
