scene	numLines
I.1	0
I.2	44
I.3	0
I.4	0
I.5	0
II.1	0
II.2	76
II.3	0
II.4	0
II.5	0
II.6	38
II.7	23
III.1	0
III.2	26
III.3	0
III.4	0
III.5	9
III.6	0
III.7	31
III.8	0
III.9	0
III.10	15
III.11	0
III.12	0
III.13	44
IV.1	0
IV.2	12
IV.3	0
IV.4	0
IV.5	0
IV.6	20
IV.7	0
IV.8	0
IV.9	17
IV.10	0
IV.11	0
IV.12	0
IV.13	0
IV.14	0
IV.15	0
V.1	0
V.2	0
