scene	numLines
I.1	0
I.2	120
II.1	0
II.2	137
II.3	0
II.4	0
III.1	34
III.2	0
III.3	51
III.4	0
III.5	0
III.6	44
III.7	0
IV.1	205
IV.2	0
IV.3	95
IV.4	0
IV.5	0
IV.6	12
IV.7	60
IV.8	58
V.1	0
V.2	212
