scene	numLines
I.1	0
I.2	0
II.1	0
II.2	0
II.3	0
II.4	0
III.1	0
III.2	11
III.3	0
III.4	0
III.5	0
III.6	21
III.7	0
IV.1	3
IV.2	0
IV.3	0
IV.4	0
IV.5	0
IV.6	0
IV.7	14
IV.8	1
V.1	15
V.2	0
