scene	numLines
I.1	21
I.2	7
I.3	70
I.4	0
I.5	60
II.1	0
II.2	0
II.3	0
II.4	0
II.5	109
II.6	0
II.7	0
III.1	0
III.2	0
III.3	35
III.4	0
III.5	0
III.6	0
III.7	15
III.8	0
III.9	0
III.10	0
III.11	8
III.12	0
III.13	46
IV.1	0
IV.2	2
IV.3	0
IV.4	9
IV.5	0
IV.6	0
IV.7	0
IV.8	5
IV.9	0
IV.10	0
IV.11	0
IV.12	1
IV.13	9
IV.14	0
IV.15	72
V.1	0
V.2	217
