scene	numLines
I.1	0
I.2	0
I.3	0
I.4	63
I.5	0
II.1	0
II.2	56
II.3	1
II.4	0
II.5	0
II.6	16
II.7	15
III.1	0
III.2	20
III.3	0
III.4	0
III.5	0
III.6	83
III.7	0
III.8	5
III.9	0
III.10	0
III.11	0
III.12	22
III.13	0
IV.1	13
IV.2	0
IV.3	0
IV.4	0
IV.5	0
IV.6	10
IV.7	0
IV.8	0
IV.9	0
IV.10	0
IV.11	4
IV.12	0
IV.13	0
IV.14	0
IV.15	0
V.1	55
V.2	58
