Act1_S1	0
Act2_S1	0
Act3_S1	0
Act3_S2	0
Act3_S3	8
Act3_S4	0
Act4_S1	44
Act4_S2	35
Act4_S3	25
Act5_S1	0
Act5_S2	0
Act5_S3	1
Act5_S4	0
Act5_S5	0
Act5_S6	28
Act5_S7	0
