scene	numLines
I.1	0
I.2	10
I.3	0
I.4	0
I.5	0
II.1	0
II.2	20
III.1	9
III.2	3
III.3	0
III.4	47
IV.1	12
IV.2	0
IV.3	0
IV.4	0
IV.5	16
IV.6	0
IV.7	21
V.1	12
V.2	7
