scene	numLines
I.1	0
I.2	93
I.3	0
I.4	0
I.5	0
II.1	0
II.2	40
III.1	40
III.2	6
III.3	50
III.4	0
IV.1	34
IV.2	0
IV.3	45
IV.4	0
IV.5	67
IV.6	0
IV.7	138
V.1	9
V.2	28
