scene	numLines
I.1	2
I.2	0
I.3	39
II.1	10
II.2	15
II.3	0
III.1	0
III.2	33
III.3	0
III.4	0
III.5	0
IV.1	8
IV.2	0
V.1	0
V.2	0
V.3	0
V.4	0
