scene	numLines
I.1	65
I.2	0
I.3	51
I.4	0
II.1	0
II.2	0
II.3	25
II.4	0
III.1	132
III.2	108
IV.1	38
IV.2	85
IV.3	79
IV.4	0
IV.5	13
IV.6	0
V.1	255
