scene	numLines
I.1	25
I.2	59
I.3	0
I.4	0
I.5	0
II.1	31
II.2	14
II.3	0
II.4	12
III.1	0
III.2	0
III.3	19
III.4	23
III.5	0
III.6	15
III.7	33
IV.1	45
IV.2	0
IV.3	0
IV.4	0
IV.5	0
IV.6	63
IV.7	0
V.1	0
V.2	3
V.3	0
