scene	numLines
Act1_S1	44
Act1_S2	33
Act1_S3	22
Act1_S4	11
Act2_S1	7
Act2_S2	8
Act3_S1	15
Act3_S2	25
Act3_S3	95
Act4_S1	35
Act4_S2	45
Act4_S3	55
Act5_S1	65
Act5_S2	75
Act5_S3	85
Act5_S4	7
Act5_S5	6
Act5_S6	5
Act5_S7	4
Act5_S8	3
Act5_S9	1
Act5_S10	81
Act5_S11	5
