scene	numLines
I.1	0
I.2	143
I.3	96
II.1	37
II.2	0
II.3	0
II.4	0
III.1	62
III.2	0
III.3	0
IV.1	0
IV.2	7
IV.3	98
V.1	49
V.2	0
V.3	33
V.4	0
V.5	0
