scene	numLines
I.1	0
I.2	0
I.3	0
II.1	12
II.2	25
II.3	0
II.4	0
III.1	7
III.2	0
III.3	0
IV.1	0
IV.2	0
IV.3	0
V.1	0
V.2	0
V.3	0
V.4	0
V.5	0
