scene	numLines
I.1	0
I.2	0
I.3	63
II.1	0
II.2	0
II.3	0
II.4	0
III.1	16
III.2	0
III.3	0
IV.1	21
IV.2	0
IV.3	4
IV.4	0
V.1	47
V.2	34
V.3	0
V.4	0
V.5	3
