scene	numLines
I.1	0
I.2	0
I.3	0
I.4	36
II.1	0
II.2	0
II.3	28
III.1	11
III.2	3
III.3	6
III.4	0
III.5	0
IV.1	0
IV.2	0
IV.3	0
IV.4	0
IV.5	5
IV.6	0
V.1	0
V.2	0
V.3	1
V.4	0
V.5	4
