scene	numLines
I.1	0
I.2	0
I.3	7
I.4	0
II.1	10
II.2	0
II.3	27
III.1	16
III.2	7
III.3	0
III.4	0
III.5	0
IV.1	0
IV.2	0
IV.3	7
IV.4	0
IV.5	26
IV.6	7
V.1	0
V.2	0
V.3	0
V.4	0
V.5	0
