scene	numLines
I.1	72
I.2	11
I.3	0
I.4	0
II.1	0
II.2	0
II.3	0
III.1	48
III.2	0
III.3	11
III.4	0
III.5	0
IV.1	30
IV.2	8
IV.3	0
IV.4	12
IV.5	8
IV.6	0
V.1	0
V.2	0
V.3	0
V.4	4
V.5	18
