scene	numLines
I.1	0
I.2	0
I.3	0
I.4	0
I.5	73
I.6	11
I.7	43
II.1	0
II.2	51
II.3	6
II.4	0
III.1	3
III.2	18
III.3	0
III.4	40
III.5	0
III.6	0
IV.1	0
IV.2	0
IV.3	0
V.1	20
V.2	0
V.3	0
V.4	0
V.5	0
V.6	0
V.7	0
V.8	0
