scene	numLines
I.1	0
I.2	0
I.3	0
I.4	0
II.1	0
II.2	0
II.3	0
II.4	0
II.5	0
II.6	0
III.1	0
III.2	0
III.3	0
IV.1	8
IV.2	0
IV.3	0
IV.4	29
IV.5	0
IV.6	0
IV.7	0
IV.8	0
V.1	0
V.2	0
V.3	0
V.4	0
V.5	0
V.6	0
V.7	1
