scene	numLines
I.1	3
I.2	34
I.3	0
I.4	0
I.5	56
II.1	0
II.2	0
II.3	0
II.4	0
II.5	0
II.6	0
III.1	0
III.2	0
III.3	0
III.4	31
III.5	64
IV.1	0
IV.2	26
IV.3	0
IV.4	21
IV.5	28
V.1	0
V.2	0
V.3	10
