scene	numLines
I.1	43
I.2	0
I.3	0
II.1	57
II.2	0
II.3	0
II.4	110
II.5	0
II.6	0
II.7	0
III.1	77
III.2	0
IV.1	23
IV.2	0
IV.3	0
IV.4	0
V.1	0
V.2	0
V.3	0
V.4	73
