scene	numLines
I.1	3
I.2	0
I.3	0
I.4	0
I.5	0
I.6	48
I.7	0
I.8	0
I.9	56
I.10	0
II.1	3
II.2	47
II.3	0
III.1	30
III.2	10
III.3	11
IV.1	7
IV.2	0
IV.3	0
IV.4	0
IV.5	0
IV.6	40
IV.7	0
V.1	31
V.2	0
V.3	0
V.4	0
V.5	0
V.6	0
