scene	numLines
I.1	0
I.2	0
I.3	0
I.4	0
II.1	50
II.2	0
II.3	35
II.4	0
III.1	0
III.2	0
III.3	30
III.4	0
IV.1	15
V.1	7
V.2	0
V.3	0
V.4	0
V.5	0
V.6	5
