scene	numLines
I.1	8
I.2	16
I.3	62
I.4	0
II.1	105
II.2	0
II.3	0
II.4	0
III.1	0
III.2	0
III.3	0
III.4	0
IV.1	0
V.1	0
V.2	0
V.3	0
V.4	0
V.5	0
V.6	0
