scene	numLines
I.1	0
I.2	0
I.3	0
I.4	0
II.1	74
II.2	41
II.3	49
II.4	0
III.1	2
III.2	0
III.3	13
III.4	0
IV.1	11
V.1	0
V.2	72
V.3	28
V.4	0
V.5	0
V.6	0
