scene	numLines
I.1	45
I.2	0
I.3	0
I.4	0
II.1	81
II.2	5
II.3	17
II.4	0
II.5	0
II.6	32
III.1	0
III.2	0
III.3	92
IV.1	0
IV.2	29
IV.3	28
IV.4	0
IV.5	0
IV.6	22
IV.7	0
IV.8	22
V.1	34
V.2	33
V.3	0
V.4	0
V.5	0
V.6	0
V.7	0
