Act1_S1	75
Act1_S2	0
Act1_S3	0
Act1_S4	0
Act2_S1	0
Act2_S2	23
Act2_S3	0
Act2_S4	0
Act2_S5	79
Act2_S6	0
Act3_S1	70
Act3_S2	0
Act3_S3	0
Act4_S1	0
Act4_S2	0
Act4_S3	0
Act4_S4	0
Act4_S5	0
Act4_S6	47
Act4_S7	0
Act4_S8	22
Act5_S1	0
Act5_S2	0
Act5_S3	0
Act5_S4	0
Act5_S5	0
Act5_S6	49
Act5_S7	0
