scene	numLines
I.1	0
I.2	0
I.3	57
I.4	0
I.5	6
II.1	0
II.2	0
II.3	54
II.4	0
II.5	34
III.1	5
III.2	31
III.3	0
III.4	121
IV.1	7
IV.2	11
IV.3	0
V.1	6
