scene	numLines
I.1	6
I.2	0
I.3	0
II.1	0
II.2	0
II.3	0
II.4	28
II.5	0
II.6	21
II.7	0
II.8	0
II.9	0
III.1	0
III.2	5
III.3	0
III.4	12
III.5	31
IV.1	0
IV.2	0
V.1	76
