scene	numLines
I.1	46
I.2	0
I.3	39
II.1	0
II.2	0
II.3	0
II.4	0
II.5	0
II.6	6
II.7	0
II.8	0
II.9	0
III.1	0
III.2	0
III.3	19
III.4	0
III.5	0
IV.1	66
IV.2	0
V.1	12
