scene	numLines
I.1	0
I.2	17
I.3	0
II.1	54
II.2	0
II.3	78
III.1	23
III.2	0
III.3	12
III.4	37
IV.1	27
IV.2	0
IV.3	0
V.1	16
V.2	14
