character	scene	value
1	1	2
2	1	13
3	1	6
4	1	4
5	1	2
6	1	19
7	1	4
8	2	282
9	2	95
10	2	55
11	2	28
12	2	117
13	3	9
1	3	27
2	3	51
3	3	127
14	3	7
7	3	114
11	4	44
15	4	25
16	4	43
8	5	6
10	5	58
12	5	44
11	6	54
15	6	17
16	6	43
13	7	1
1	7	41
2	7	28
3	7	6
9	7	49
14	7	2
7	7	8
17	8	43
18	8	23
19	8	8
8	8	76
11	8	18
9	8	33
12	8	21
10	8	21
20	8	3
15	8	10
16	8	15
11	9	6
8	9	203
2	9	34
3	9	2
9	9	29
1	9	53
12	9	2
6	9	23
10	9	9
7	9	10
15	9	2
16	9	6
