character	scene	value
1	1	77
2	1	115
3	1	9
4	1	26
5	1	4
6	1	14
7	2	6
8	2	45
5	2	3
9	2	51
4	2	7
1	3	24
3	3	2
10	3	27
11	3	13
12	3	73
2	3	40
6	3	4
13	3	68
14	3	16
8	4	33
2	4	44
9	4	39
4	4	27
15	5	4
10	5	10
12	5	37
4	5	28
13	5	50
14	5	5
7	6	2
16	6	59
4	6	3
17	6	18
5	6	7
1	7	57
7	7	4
4	7	8
3	7	106
2	7	133
6	7	55
8	8	10
17	8	7
9	8	15
4	8	2
16	8	34
5	8	2
8	9	10
18	9	16
19	9	2
1	9	86
20	9	18
17	9	4
16	9	19
3	9	33
10	9	140
11	9	35
9	9	30
4	9	26
12	9	99
2	9	205
6	9	14
13	9	166
14	9	23
