scene	numLines
I.1	60
I.2	25
I.3	22
I.4	0
II.1	76
II.2	0
II.3	14
II.4	40
III.1	70
III.2	0
III.3	0
IV.1	0
IV.2	0
IV.3	0
IV.4	0
IV.5	0
IV.6	0
IV.7	0
IV.8	0
IV.9	0
IV.10	0
V.1	0
V.2	0
V.3	0
