scene	numLines
I.1	55
I.2	0
I.3	15
I.4	33
II.1	0
II.2	58
II.3	12
II.4	0
III.1	96
III.2	0
III.3	0
IV.1	0
IV.2	0
IV.3	0
IV.4	0
IV.5	0
IV.6	0
IV.7	0
IV.8	0
IV.9	0
IV.10	0
V.1	91
V.2	13
V.3	12
