Act1_S1	0
Act1_S2	0
Act1_S3	35
Act1_S4	28
Act2_S1	0
Act2_S2	27
Act2_S3	23
Act2_S4	0
Act3_S1	0
Act3_S2	19
Act4_S1	0
Act4_S2	0
Act5_S1	0
Act5_S2	0
Act5_S3	1
Act5_S4	18
Act5_S5	0
