scene	numLines
I.1	0
I.2	0
I.3	0
II.1	17
II.2	0
II.3	0
II.4	21
II.5	0
II.6	0
II.7	0
III.1	0
III.2	0
IV.1	0
IV.2	29
IV.3	32
IV.4	29
V.1	3
V.2	0
V.3	3
V.4	21
