Act1_S2	73
Act2_S1	181
Act2_S2	3
Act3_S1	80
Act3_S2	51
Act4_S2	34
Act4_S3	206
Act5_S1	33
Act5_S2	6
Act5_S3	18
Act5_S4	3
Act5_S5	40
