scene	numLines
I.1	0
I.2	55
I.3	52
II.1	0
II.2	0
II.3	0
II.4	26
II.5	0
II.6	0
II.7	0
III.1	0
III.2	167
III.3	0
III.4	20
III.5	42
IV.1	136
IV.2	0
IV.3	71
V.1	0
V.2	65
V.3	0
V.4	21
