scene	numLines
I.1	0
I.2	0
I.3	8
I.4	0
I.5	19
II.1	0
II.2	115
II.3	0
II.4	0
II.5	44
II.6	7
III.1	0
III.2	116
III.3	0
III.4	0
III.5	105
IV.1	48
IV.2	12
IV.3	56
IV.4	0
IV.5	0
V.1	0
V.2	0
V.3	14
