scene	numLines
I.1	0
II.1	0
III.1	0
III.2	0
III.3	8
III.4	0
IV.1	44
IV.2	35
IV.3	25
V.1	0
V.2	0
V.3	1
V.4	0
V.5	0
V.6	28
V.7	0
