scene	numLines
I.1	0
II.1	0
III.1	6
III.2	0
III.3	0
III.4	0
IV.1	0
IV.2	28
IV.3	53
V.1	0
V.2	32
V.3	0
V.4	19
V.5	0
V.6	0
V.7	20
