scene	numLines
I.1	0
I.2	90
I.3	0
II.1	0
II.2	4
II.3	0
II.4	0
II.5	0
II.6	0
II.7	72
III.1	0
III.2	0
IV.1	0
IV.2	26
IV.3	0
IV.4	99
V.1	0
V.2	12
V.3	0
V.4	19
