scene	numLines
I.1	23
I.2	123
II.1	0
II.2	0
II.3	0
III.1	0
III.2	0
III.3	0
IV.1	0
IV.2	15
IV.3	0
IV.4	131
V.1	0
V.2	0
V.3	7
