Act1_S1	0
Act1_S2	87
Act1_S3	0
Act2_S1	17
Act2_S2	0
Act2_S3	0
Act2_S4	0
Act2_S5	0
Act2_S6	0
Act2_S7	9
Act2_S8	0
Act2_S9	20
Act3_S1	0
Act3_S2	125
Act3_S3	0
Act3_S4	71
Act3_S5	0
Act4_S1	138
Act4_S2	13
Act5_S1	108
