scene	numLines
I.1	41
I.2	0
I.3	0
II.1	0
II.2	0
II.3	0
II.4	2
II.5	0
II.6	5
II.7	0
II.8	34
II.9	0
III.1	18
III.2	0
III.3	4
III.4	0
III.5	0
IV.1	0
IV.2	0
V.1	0
