scene	numLines
I.1	0
I.2	0
I.3	0
II.1	0
II.2	0
II.3	0
III.1	0
III.2	0
III.3	6
III.4	0
III.5	0
IV.1	0
IV.2	4
V.1	0
V.2	0
V.3	0
V.4	0
