scene	numLines
I.1	0
I.2	34
I.3	0
I.4	14
I.5	68
II.1	0
II.2	28
II.3	0
II.4	32
II.5	0
III.1	65
III.2	0
III.3	0
III.4	50
IV.1	0
IV.2	0
IV.3	0
V.1	46
