scene	numLines
I.1	84
I.2	0
I.3	71
II.1	68
II.2	0
II.3	32
II.4	11
II.5	20
III.1	0
III.2	41
III.3	0
III.4	0
III.5	30
III.6	0
III.7	37
IV.1	0
IV.2	0
IV.3	0
IV.4	34
IV.5	0
V.1	33
V.2	0
V.3	12
