scene	numLines
I.1	0
I.2	0
I.3	62
II.1	0
II.2	35
II.3	0
II.4	22
II.5	0
III.1	0
III.2	22
III.3	0
III.4	0
III.5	0
III.6	0
III.7	0
IV.1	0
IV.2	0
IV.3	0
IV.4	0
IV.5	34
V.1	0
V.2	18
V.3	0
